accession	accession_version	database	sra_accessions	strain	region	location	date	date_released	date_updated	length	host	is_lab_host	sample_type	biosample_accessions	full_authors	institution	submitter_country	country	division	authors	clade	qc.overallScore	qc.overallStatus	alignmentScore	alignmentStart	alignmentEnd	genome_coverage
MT118683	MT118683.1	GenBank		MT118683	North America		2019-XX-XX	2021-02-03	2021-02-03	30721	Homo sapiens				Addetia,A.,Greninger,A.L.	University of Washington, UW Virology	USA	USA		Addetia et al.		104040016	bad	90549	5	30737	0.9998373348949183
MT118685	MT118685.1	GenBank		MT118685	North America		2019-XX-XX	2021-02-03	2021-02-03	30730	Homo sapiens				Addetia,A.,Greninger,A.L.	University of Washington, UW Virology	USA	USA		Addetia et al.		104652916	bad	90584	5	30738	0.9998698679159347
MT118692	MT118692.1	GenBank		MT118692	North America		2019-XX-XX	2021-02-03	2021-02-03	30647	Homo sapiens				Addetia,A.,Greninger,A.L.	University of Washington, UW Virology	USA	USA		Addetia et al.		104755241	bad	90320	89	30738	0.9971370941505628
MT387158	MT387158.1	GenBank		PREDICT_CDBH0006	Africa		2017-XX-XX	2022-05-29	2022-05-29	289	Homo sapiens		oronasopharynx			University of California, Davis, One Health Institute & Karen C Drayer Wildlife Health Center, School of Veterinary Medicine	USA	Democratic Republic of the Congo		?		4225	bad	855	18344	18632	0.009402043073719826
MT387159	MT387159.1	GenBank		PREDICT_CDBH0019	Africa		2017-XX-XX	2022-05-29	2022-05-29	289	Homo sapiens		oronasopharynx			University of California, Davis, One Health Institute & Karen C Drayer Wildlife Health Center, School of Veterinary Medicine	USA	Democratic Republic of the Congo		?		4225	bad	859	18344	18632	0.009402043073719826
MT387160	MT387160.1	GenBank		PREDICT_CDBH0040	Africa		2017-XX-XX	2022-05-29	2022-05-29	289	Homo sapiens		oronasopharynx			University of California, Davis, One Health Institute & Karen C Drayer Wildlife Health Center, School of Veterinary Medicine	USA	Democratic Republic of the Congo		?		4225	bad	859	18344	18632	0.009402043073719826
MT832130	MT832130.1	GenBank		PMH01150	Asia		2018-XX-XX	2022-05-29	2022-05-29	289	Homo sapiens		oronasopharynx			University of California, Davis, One Health Institute & Karen C Drayer Wildlife Health Center, School of Veterinary Medicine	USA	Malaysia		?		3600	bad	851	18344	18632	0.009402043073719826
MT832131	MT832131.1	GenBank		PMH01153	Asia		2018-XX-XX	2022-05-29	2022-05-29	289	Homo sapiens		oronasopharynx			University of California, Davis, One Health Institute & Karen C Drayer Wildlife Health Center, School of Veterinary Medicine	USA	Malaysia		?		4225	bad	855	18344	18632	0.009402043073719826
MT832133	MT832133.1	GenBank		PMH01187	Asia		2018-XX-XX	2022-05-29	2022-05-29	289	Homo sapiens		oronasopharynx			University of California, Davis, One Health Institute & Karen C Drayer Wildlife Health Center, School of Veterinary Medicine	USA	Malaysia		?		4225	bad	859	18344	18632	0.009402043073719826
MT832134	MT832134.1	GenBank		PMH01197	Asia		2018-XX-XX	2022-05-29	2022-05-29	289	Homo sapiens		oronasopharynx			University of California, Davis, One Health Institute & Karen C Drayer Wildlife Health Center, School of Veterinary Medicine	USA	Malaysia		?		4225	bad	855	18344	18632	0.009402043073719826
MW007345	MW007345.1	GenBank		PREDICT_CDBH0006	Africa		2017-XX-XX	2022-05-29	2022-05-29	393	Homo sapiens		oronasopharynx			University of California, Davis, One Health Institute & Karen C Drayer Wildlife Health Center, School of Veterinary Medicine	USA	Democratic Republic of the Congo		?		12100	bad	1175	15173	15565	0.01278547725941831
MW007346	MW007346.1	GenBank		PREDICT_CDBH0009	Africa		2017-XX-XX	2022-05-29	2022-05-29	393	Homo sapiens		oronasopharynx			University of California, Davis, One Health Institute & Karen C Drayer Wildlife Health Center, School of Veterinary Medicine	USA	Democratic Republic of the Congo		?		12100	bad	1171	15173	15565	0.01278547725941831
MW007347	MW007347.1	GenBank		PREDICT_CDBH0019	Africa		2017-XX-XX	2022-05-29	2022-05-29	393	Homo sapiens		oronasopharynx			University of California, Davis, One Health Institute & Karen C Drayer Wildlife Health Center, School of Veterinary Medicine	USA	Democratic Republic of the Congo		?		12100	bad	1171	15173	15565	0.01278547725941831
MW007348	MW007348.1	GenBank		PREDICT_CDBH0040	Africa		2017-XX-XX	2022-05-29	2022-05-29	393	Homo sapiens		oronasopharynx			University of California, Davis, One Health Institute & Karen C Drayer Wildlife Health Center, School of Veterinary Medicine	USA	Democratic Republic of the Congo		?		12100	bad	1175	15173	15565	0.01278547725941831
MW007349	MW007349.1	GenBank		PREDICT_CDBH0161	Africa		2017-XX-XX	2022-05-29	2022-05-29	393	Homo sapiens		oronasopharynx			University of California, Davis, One Health Institute & Karen C Drayer Wildlife Health Center, School of Veterinary Medicine	USA	Democratic Republic of the Congo		?		13225	bad	1167	15173	15565	0.01278547725941831
MW052042	MW052042.1	GenBank		HCoV_OC43/Seattle/USA/SC0536/2019	North America		2019-XX-XX	2022-03-06	2022-03-06	30651	Homo sapiens				Addetia,A.,Phung,Q.,Bradley,B.T.,Lin,M.J.,Zhu,H.,Xie,H.,Huang,M.L.,Greninger,A.L.,Greninger,A.	University of Washington, UW Virology	USA	USA		Addetia et al.		104652916.444444	bad	90575	40	30711	0.9978202875919058
MW202339	MW202339.1	GenBank	SRR12893435	OC43_S219	North America		2018-XX-XX	2021-10-30	2021-10-30	28861	Homo sapiens			SAMN16547778	Rajagopala,S.,Bakhoum,N.,Pakala,S.,Shilts,M.,Rosas-Salazar,C.,Mai,A.,Boone,H.,McHenry,R.,Yooseph,S.,Halasa,N.,Das,S.,Rajagopala,S.V.,Bakhoum,N.G.,Pakala,S.B.,Shilts,M.H.,Das,S.R.	Vanderbilt University Medical Center, Department of Medicine	USA	USA		Rajagopala et al.		98704229	bad	85263	15	28887	0.9393259158045416
MW411432	MW411432.1	GenBank		Shenzhen/Nanshan/20200604/LKH	Asia		2020-06-04	2022-05-22	2022-05-22	30726	Homo sapiens				Hu,P.,Yuan,M.,Ruan,J.,Yu,M.,Duan,Y.	Shenzhen Nanshan Center for Disease Control and Prevention, Microbiological Laboratory	China	China		Hu et al.		104857616	bad	90541	5	30738	0.9998698679159347
MW411433	MW411433.1	GenBank		Shenzhen/Nanshan/20200604/HJD	Asia		2020-06-04	2022-05-22	2022-05-22	30722	Homo sapiens				Hu,P.,Yuan,M.,Ruan,J.,Yu,M.,Duan,Y.	Shenzhen Nanshan Center for Disease Control and Prevention, Microbiological Laboratory	China	China		Hu et al.		104346248.111111	bad	90533	5	30738	0.9997397358318694
MW532108	MW532108.1	GenBank		MW532108	Asia		2017-12-12	2021-02-15	2021-02-15	30668	Homo sapiens		oronasopharynx		Wang,Y.,Zhang,Z.,Zhang,L.,Zhang,S.,Zhao,J.	State Key Laboratory of Respiratory Disease, Guangzhou Institute of Respiratory Health, The First Affiliated Hospital of Guangzhou Medical University	China	China		Wang et al.		104142041	bad	90630	27	30733	0.9989914763484937
MW532109	MW532109.1	GenBank		MW532109	Asia		2018-01-06	2021-02-15	2021-02-15	30662	Homo sapiens		oronasopharynx		Wang,Y.,Zhang,Z.,Zhang,L.,Zhang,S.,Zhao,J.	State Key Laboratory of Respiratory Disease, Guangzhou Institute of Respiratory Health, The First Affiliated Hospital of Guangzhou Medical University	China	China		Wang et al.		103632416	bad	90456	27	30727	0.9987962782223957
MW532110	MW532110.1	GenBank		MW532110	Asia		2009-06-09	2021-02-15	2021-02-15	30677	Homo sapiens		oronasopharynx		Wang,Y.,Zhang,Z.,Zhang,L.,Zhang,S.,Zhao,J.	State Key Laboratory of Respiratory Disease, Guangzhou Institute of Respiratory Health, The First Affiliated Hospital of Guangzhou Medical University	China	China		Wang et al.		103124041	bad	90712	27	30727	0.9987962782223957
MW532111	MW532111.1	GenBank		MW532111	Asia		2009-03-12	2021-02-15	2021-02-15	30677	Homo sapiens		oronasopharynx		Wang,Y.,Zhang,Z.,Zhang,L.,Zhang,S.,Zhao,J.	State Key Laboratory of Respiratory Disease, Guangzhou Institute of Respiratory Health, The First Affiliated Hospital of Guangzhou Medical University	China	China		Wang et al.		103734241	bad	90664	27	30727	0.9987962782223957
MW532112	MW532112.1	GenBank		MW532112	Asia		2010-01-05	2021-02-15	2021-02-15	30677	Homo sapiens		oronasopharynx		Wang,Y.,Zhang,Z.,Zhang,L.,Zhang,S.,Zhao,J.	State Key Laboratory of Respiratory Disease, Guangzhou Institute of Respiratory Health, The First Affiliated Hospital of Guangzhou Medical University	China	China		Wang et al.		103938041	bad	90600	27	30727	0.9987962782223957
MW532113	MW532113.1	GenBank		MW532113	Asia		2017-08-02	2021-02-15	2021-02-15	30695	Homo sapiens		oronasopharynx		Wang,Y.,Zhang,Z.,Zhang,L.,Zhang,S.,Zhao,J.	State Key Laboratory of Respiratory Disease, Guangzhou Institute of Respiratory Health, The First Affiliated Hospital of Guangzhou Medical University	China	China		Wang et al.		104550641	bad	90535	27	30733	0.9989914763484937
MW532114	MW532114.1	GenBank		MW532114	Asia		2017-08-12	2021-02-15	2021-02-15	30695	Homo sapiens		oronasopharynx		Wang,Y.,Zhang,Z.,Zhang,L.,Zhang,S.,Zhao,J.	State Key Laboratory of Respiratory Disease, Guangzhou Institute of Respiratory Health, The First Affiliated Hospital of Guangzhou Medical University	China	China		Wang et al.		104550641	bad	90479	27	30733	0.9989914763484937
MW532115	MW532115.1	GenBank		MW532115	Asia		2017-08-06	2021-02-15	2021-02-15	30695	Homo sapiens		oronasopharynx		Wang,Y.,Zhang,Z.,Zhang,L.,Zhang,S.,Zhao,J.	State Key Laboratory of Respiratory Disease, Guangzhou Institute of Respiratory Health, The First Affiliated Hospital of Guangzhou Medical University	China	China		Wang et al.		104550641	bad	90451	27	30733	0.9989914763484937
MW532116	MW532116.1	GenBank		MW532116	Asia		2017-12-01	2021-02-15	2021-02-15	30678	Homo sapiens		oronasopharynx		Wang,Y.,Zhang,Z.,Zhang,L.,Zhang,S.,Zhao,J.	State Key Laboratory of Respiratory Disease, Guangzhou Institute of Respiratory Health, The First Affiliated Hospital of Guangzhou Medical University	China	China		Wang et al.		104448416	bad	90469	27	30722	0.998633613117314
MW532117	MW532117.1	GenBank		MW532117	Asia		2017-06-05	2021-02-15	2021-02-15	30695	Homo sapiens		oronasopharynx		Wang,Y.,Zhang,Z.,Zhang,L.,Zhang,S.,Zhao,J.	State Key Laboratory of Respiratory Disease, Guangzhou Institute of Respiratory Health, The First Affiliated Hospital of Guangzhou Medical University	China	China		Wang et al.		104960041	bad	90491	27	30733	0.9989914763484937
MW532118	MW532118.1	GenBank		MW532118	Asia		2017-04-08	2021-02-15	2021-02-15	30689	Homo sapiens		oronasopharynx		Wang,Y.,Zhang,Z.,Zhang,L.,Zhang,S.,Zhao,J.	State Key Laboratory of Respiratory Disease, Guangzhou Institute of Respiratory Health, The First Affiliated Hospital of Guangzhou Medical University	China	China		Wang et al.		104346241	bad	90421	27	30727	0.9987962782223957
MW532119	MW532119.1	GenBank		MW532119	Asia		2017-11-03	2021-02-15	2021-02-15	30689	Homo sapiens		oronasopharynx		Wang,Y.,Zhang,Z.,Zhang,L.,Zhang,S.,Zhao,J.	State Key Laboratory of Respiratory Disease, Guangzhou Institute of Respiratory Health, The First Affiliated Hospital of Guangzhou Medical University	China	China		Wang et al.		103938041	bad	89893	27	30727	0.9987962782223957
MW559057	MW559057.1	GenBank		Guangzhou 201301	Asia		2013-03-27	2022-07-02	2022-07-02	30714	Homo sapiens		oronasopharynx		Xu,L.,Zhang,S.,Zhou,K.,Zhu,X.,Cao,K.	Zhongshan School of Medicine, Sun Yat-sen University, Department of Microbiology	China	China		Xu et al.		103530641	bad	90659	1	30738	1
MW587040	MW587040.1	GenBank		S0128YHP	Asia		2017-12-XX	2022-01-20	2022-01-20	30727	Homo sapiens				Shi,M.,Zhao,S.,Yu,B.,Wu,W.-C.,Hu,Y.,Tian,J.-H.,Yin,W.,Ni,F.,Hu,H.-L.,Geng,S.,Tan,L.,Peng,Y.,Wu,F.,Song,Z.-G.,Chen,Y.-M.,Wang,W.,Holmes,E.C.,Zhang,Y.-Z.	Shanghai Public Health Clinical Center, Shanghai, China, East China Institute of Pathogen Biology	China	China		Shi et al.		102414436.444444	bad	90646	2	30738	0.9998698679159347
MW587041	MW587041.1	GenBank		S0229XLX	Asia		2017-12-XX	2022-01-20	2022-01-20	30697	Homo sapiens				Shi,M.,Zhao,S.,Yu,B.,Wu,W.-C.,Hu,Y.,Tian,J.-H.,Yin,W.,Ni,F.,Hu,H.-L.,Geng,S.,Tan,L.,Peng,Y.,Wu,F.,Song,Z.-G.,Chen,Y.-M.,Wang,W.,Holmes,E.C.,Zhang,Y.-Z.	Shanghai Public Health Clinical Center, Shanghai, China, East China Institute of Pathogen Biology	China	China		Shi et al.		59214111.364011	bad	83900	8	30738	0.7703819376667317
MW587042	MW587042.1	GenBank		S0979LY	Asia		2017-12-XX	2022-01-20	2022-01-20	30727	Homo sapiens				Shi,M.,Zhao,S.,Yu,B.,Wu,W.-C.,Hu,Y.,Tian,J.-H.,Yin,W.,Ni,F.,Hu,H.-L.,Geng,S.,Tan,L.,Peng,Y.,Wu,F.,Song,Z.-G.,Chen,Y.-M.,Wang,W.,Holmes,E.C.,Zhang,Y.-Z.	Shanghai Public Health Clinical Center, Shanghai, China, East China Institute of Pathogen Biology	China	China		Shi et al.		103022536	bad	90626	2	30738	0.999902400936951
MW938760	MW938760.1	GenBank		HK19-01	Asia		2019-08-08	2022-01-09	2022-01-09	30742	Homo sapiens		lung		Lau,S.K.P.,Li,K.S.M.,Li,X.,Tsang,K.-Y.,Sridhar,S.,Woo,P.C.Y.	The University of Hong Kong, Department of Microbiology	China	Hong Kong		Lau et al.		104550641	bad	90537	13	30738	0.999609603747804
MZ221192	MZ221192.1	GenBank		MZ221192	Asia		2018-XX-XX	2023-02-14	2023-02-14	30568	Homo sapiens				Jiang,Y.	Chinese Center for Disease Control and Prevention, Department of Zoonosis	China	China		Jiang et al.		104857616	bad	90142	54	30633	0.9948597826794197
MZ450972	MZ450972.1	GenBank		MZ450972	North America		2021-XX-XX	2021-07-14	2021-07-14	30688	Homo sapiens				Greninger,A.L.,Xie,H.,Cruz,K.,Phung,Q.,Lin,M.J.	UW Virology, DLMP	USA	USA		Greninger et al.		104960029	bad	90439	20	30723	0.9988938772854448
NC_006213	NC_006213.1	RefSeq		NC_006213	North America		XXXX-XX-XX	2019-02-21	2020-09-16	30741					St-Jean,J.R.,Jacomy,H.,Desforges,M.,Vabret,A.,Freymuth,F.,Talbot,P.J.	National Center for Biotechnology Information, NIH	USA	USA		St-Jean et al.		104652900	bad	92085	2	30738	0.9999674669789836
OK073087	OK073087.1	GenBank		OK073087	Asia		2014-XX-XX	2022-10-13	2022-10-13	30742	Homo sapiens		oronasopharynx		Shao,N.,Zhang,T.,Yang,F.	Institute of Pathogen Biology, Chinese Academy of Medical Sciences & Peking Union Medical College, National Health Commission Key Laboratory of Systems Biology of Pathogens	China	China		Shao et al.		103836116	bad	90695	1	30738	1
OK073088	OK073088.1	GenBank		OK073088	Asia		2014-XX-XX	2022-10-13	2022-10-13	30742	Homo sapiens		oronasopharynx		Shao,N.,Zhang,T.,Yang,F.	Institute of Pathogen Biology, Chinese Academy of Medical Sciences & Peking Union Medical College, National Health Commission Key Laboratory of Systems Biology of Pathogens	China	China		Shao et al.		104040016	bad	90692	1	30738	0.9992517405166244
OK073089	OK073089.1	GenBank		OK073089	Asia		2015-XX-XX	2022-10-13	2022-10-13	30749	Homo sapiens		oronasopharynx		Shao,N.,Zhang,T.,Yang,F.	Institute of Pathogen Biology, Chinese Academy of Medical Sciences & Peking Union Medical College, National Health Commission Key Laboratory of Systems Biology of Pathogens	China	China		Shao et al.		104040016	bad	90837	1	30738	1
OK073090	OK073090.1	GenBank		OK073090	Asia		2017-XX-XX	2022-10-13	2022-10-13	30752	Homo sapiens		oronasopharynx		Shao,N.,Zhang,T.,Yang,F.	Institute of Pathogen Biology, Chinese Academy of Medical Sciences & Peking Union Medical College, National Health Commission Key Laboratory of Systems Biology of Pathogens	China	China		Shao et al.		104244116	bad	90640	1	30738	1
OK073091	OK073091.1	GenBank		OK073091	Asia		2015-XX-XX	2022-10-13	2022-10-13	30711	Homo sapiens		oronasopharynx		Shao,N.,Zhang,T.,Yang,F.	Institute of Pathogen Biology, Chinese Academy of Medical Sciences & Peking Union Medical College, National Health Commission Key Laboratory of Systems Biology of Pathogens	China	China		Shao et al.		103938041	bad	90855	1	30732	0.999804801873902
OK073092	OK073092.1	GenBank		OK073092	Asia		2016-XX-XX	2022-10-13	2022-10-13	30615	Homo sapiens		oronasopharynx		Shao,N.,Zhang,T.,Yang,F.	Institute of Pathogen Biology, Chinese Academy of Medical Sciences & Peking Union Medical College, National Health Commission Key Laboratory of Systems Biology of Pathogens	China	China		Shao et al.		100600916	bad	90128	131	30738	0.983310560218622
OK245433	OK245433.1	GenBank		OK245433	Europe		2004-XX-XX	2022-04-20	2022-04-20	4080	Homo sapiens		oronasopharynx		Wang,C.,Hesketh,E.L.,Shamorkina,T.,Li,W.,Franken,P.J.,Drabek,D.,van Haperen,R.,Townsend,S.,van Kuppeveld,F.,Grosveld,F.,Ranson,N.,Snijder,J.,de Groot,R.,Hurdiss,D.L.,Bosch,B.-J.	Utrecht University		Netherlands		Wang et al.		931229	bad	11801	23644	27729	0.1329299238727308
OK245434	OK245434.1	GenBank		OK245434	Europe		2019-XX-XX	2022-04-20	2022-04-20	4074	Homo sapiens		oronasopharynx		Wang,C.,Hesketh,E.L.,Shamorkina,T.,Li,W.,Franken,P.J.,Drabek,D.,van Haperen,R.,Townsend,S.,van Kuppeveld,F.J.M.,Grosveld,F.,Ranson,N.A.,Snijder,J.,de Groot,R.J.,Hurdiss,D.L.,Bosch,B.-J.	Utrecht University		Netherlands		Wang et al.		990029	bad	11660	23644	27726	0.13283232480968182
OK318917	OK318917.1	GenBank		OK318917	Asia		2019-08-10	2021-10-12	2021-10-12	30675	Homo sapiens				Wang,Y.,Zhang,Z.,Zhang,L.,Zhang,S.,Wei,P.,Zhao,J.	State Key Laboratory of Respiratory Disease, Guangzhou Institute of Respiratory Health, the First Affiliated Hospital of Guangzhou Medical University	China	China		Wang et al.		102921061	bad	90431	5	30738	0.9998698679159347
OK318918	OK318918.1	GenBank		OK318918	Asia		2019-06-03	2021-10-12	2021-10-12	30651	Homo sapiens				Wang,Y.,Zhang,Z.,Zhang,L.,Zhang,S.,Wei,P.,Zhao,J.	State Key Laboratory of Respiratory Disease, Guangzhou Institute of Respiratory Health, the First Affiliated Hospital of Guangzhou Medical University	China	China		Wang et al.		104346241	bad	90443	5	30702	0.9986986791593467
OK318939	OK318939.1	GenBank		OK318939	Asia		2018-11-30	2021-10-12	2021-10-12	30681	Homo sapiens				Wang,Y.,Zhang,Z.,Zhang,L.,Zhang,S.,Wei,P.,Zhao,J.	State Key Laboratory of Respiratory Disease, Guangzhou Institute of Respiratory Health, the First Affiliated Hospital of Guangzhou Medical University	China	China		Wang et al.		102819616	bad	90624	11	30717	0.9989914763484937
OK318940	OK318940.1	GenBank		OK318940	Asia		2018-12-09	2021-10-12	2021-10-12	30667	Homo sapiens				Wang,Y.,Zhang,Z.,Zhang,L.,Zhang,S.,Wei,P.,Zhao,J.	State Key Laboratory of Respiratory Disease, Guangzhou Institute of Respiratory Health, the First Affiliated Hospital of Guangzhou Medical University	China	China		Wang et al.		104142029	bad	90564	5	30694	0.9982432168651181
OK318941	OK318941.1	GenBank		OK318941	Asia		2018-11-29	2021-10-12	2021-10-12	30646	Homo sapiens				Wang,Y.,Zhang,Z.,Zhang,L.,Zhang,S.,Wei,P.,Zhao,J.	State Key Laboratory of Respiratory Disease, Guangzhou Institute of Respiratory Health, the First Affiliated Hospital of Guangzhou Medical University	China	China		Wang et al.		101304229	bad	90321	25	30694	0.9901424946320515
OK318942	OK318942.1	GenBank		OK318942	Asia		2018-12-20	2021-10-12	2021-10-12	30689	Homo sapiens				Wang,Y.,Zhang,Z.,Zhang,L.,Zhang,S.,Wei,P.,Zhao,J.	State Key Laboratory of Respiratory Disease, Guangzhou Institute of Respiratory Health, the First Affiliated Hospital of Guangzhou Medical University	China	China		Wang et al.		104346229	bad	90632	3	30717	0.9988938772854448
OK318943	OK318943.1	GenBank		OK318943	Asia		2019-01-12	2021-10-12	2021-10-12	30689	Homo sapiens				Wang,Y.,Zhang,Z.,Zhang,L.,Zhang,S.,Wei,P.,Zhao,J.	State Key Laboratory of Respiratory Disease, Guangzhou Institute of Respiratory Health, the First Affiliated Hospital of Guangzhou Medical University	China	China		Wang et al.		104346229	bad	90632	3	30717	0.9988938772854448
OK318944	OK318944.1	GenBank		OK318944	Asia		2019-03-12	2021-10-12	2021-10-12	30689	Homo sapiens				Wang,Y.,Zhang,Z.,Zhang,L.,Zhang,S.,Wei,P.,Zhao,J.	State Key Laboratory of Respiratory Disease, Guangzhou Institute of Respiratory Health, the First Affiliated Hospital of Guangzhou Medical University	China	China		Wang et al.		102515641	bad	90652	3	30722	0.999414405621706
OK318945	OK318945.1	GenBank		OK318945	Asia		2019-06-15	2021-10-12	2021-10-12	30671	Homo sapiens				Wang,Y.,Zhang,Z.,Zhang,L.,Zhang,S.,Wei,P.,Zhao,J.	State Key Laboratory of Respiratory Disease, Guangzhou Institute of Respiratory Health, the First Affiliated Hospital of Guangzhou Medical University	China	China		Wang et al.		100600904.525625	bad	89872	63	30738	0.9769991541414536
